qualifying_bills,last_qualifying_bill_date,last_city,total_spend_on_qualifying_bills,total_quantity_in_qualifying_bills,mobile
1,2026-03-25T09:48:28.975920+00:00,Bengaluru,2970.55,2,9000769731
1,2026-02-19T22:05:11.909094+00:00,Pune,8226.53,2,9000777244
1,2026-03-14T19:20:21.811417+00:00,Bengaluru,2926.83,3,9000784791
1,2026-05-30T19:18:13.039200+00:00,Ahmedabad,4842.12,2,9000026346
1,2026-04-25T11:16:58.120804+00:00,Chennai,7874.46,2,9000517650
1,2026-01-28T14:24:35.677557+00:00,Ahmedabad,1839.81,2,9000077730
1,2026-03-21T07:06:43.656828+00:00,Indore,8915.46,2,9000788686
1,2026-03-16T23:36:55.580297+00:00,Ahmedabad,548.39,3,9000029930
1,2026-05-30T17:13:35.576008+00:00,Pune,7022.61,2,9000342197
1,2025-12-15T02:43:23.305314+00:00,Noida,1465.78,3,9000127887
1,2026-04-30T11:38:35.991265+00:00,Gurugram,814.09,2,9000384106
1,2026-02-08T18:38:34.940773+00:00,Jaipur,5257.5,2,9000103671
1,2025-12-24T16:49:13.195873+00:00,Noida,2503.56,2,9000072818
1,2026-02-12T02:10:44.535406+00:00,Chennai,2208.19,2,9000330943
1,2026-01-12T15:18:29.799973+00:00,Mumbai,2058.21,2,9000676917
1,2025-12-26T11:33:50.095082+00:00,Indore,3194.22,2,9000629105
1,2026-06-04T01:37:52.112615+00:00,Gurugram,1859.1,3,9000046107
1,2026-02-01T15:12:35.069152+00:00,Hyderabad,1319.17,3,9000639711
1,2026-03-11T03:36:34.262959+00:00,Chennai,6598.71,2,9000695647
1,2026-01-09T18:12:13.157715+00:00,Mumbai,7377.55,2,9000042340
1,2026-03-01T22:05:48.903193+00:00,Lucknow,5365.31,3,9000751063
1,2026-04-28T01:40:09.004982+00:00,Chandigarh,5539.89,2,9000758839
2,2026-02-08T08:54:49.188504+00:00,Gurugram,7117.3,6,9000281028
1,2026-01-15T01:46:57.674792+00:00,Lucknow,5897.75,2,9000218477
1,2026-01-04T17:40:53.186130+00:00,Chennai,5940.89,2,9000602151
1,2026-05-28T16:49:19.459388+00:00,Ahmedabad,6804.91,2,9000517810
1,2026-02-10T02:21:53.730519+00:00,Pune,4979.08,3,9000605127
1,2026-01-04T13:39:19.341022+00:00,Ahmedabad,8086.03,3,9000660545
1,2026-05-25T20:18:58.361528+00:00,Pune,6415.35,2,9000687274
1,2026-06-01T11:06:12.356878+00:00,Surat,3299.87,2,9000797845
1,2026-04-18T23:19:42.776176+00:00,Chennai,2149.39,3,9000464290
1,2026-04-10T02:09:21.222484+00:00,Noida,933.02,2,9000580917
1,2026-03-02T09:14:31.750313+00:00,Jaipur,4790.99,3,9000656433
1,2026-02-19T12:23:17.973373+00:00,Indore,7202.3,2,9000537935
2,2026-03-12T03:54:39.759105+00:00,Hyderabad,6419.66,5,9000153366
1,2026-01-02T14:33:59.482222+00:00,Indore,4930.52,3,9000122514
1,2026-03-22T17:52:24.270086+00:00,Ahmedabad,6944.08,3,9000572526
1,2026-05-12T10:14:00.663911+00:00,Surat,8473.52,2,9000051159
1,2026-05-17T03:16:52.372649+00:00,Mumbai,7507.19,2,9000009627
2,2026-04-14T15:09:54.305394+00:00,Pune,6900.31,6,9000198226
1,2026-04-28T00:08:23.012994+00:00,Hyderabad,4607.22,3,9000159478
1,2026-04-10T22:29:26.462875+00:00,Mumbai,2229.78,2,9000102285
1,2026-01-24T21:13:04.770634+00:00,Chandigarh,5505.42,3,9000088479
1,2026-04-12T05:41:22.083841+00:00,Mumbai,4403.7,2,9000299858
1,2026-04-11T11:24:11.329841+00:00,Chandigarh,727.99,3,9000075587
1,2026-05-14T20:55:49.957568+00:00,Mumbai,5777.43,2,9000249775
1,2025-12-30T03:01:18.993333+00:00,Bengaluru,2213.02,3,9000015635
1,2026-01-31T04:01:35.464483+00:00,Chennai,3591.38,3,9000494378
1,2026-04-24T05:57:54.772013+00:00,Lucknow,1535.01,3,9000638818
1,2026-03-26T03:32:04.979408+00:00,Hyderabad,1349.89,3,9000762099
1,2026-04-19T22:16:25.232031+00:00,Ahmedabad,2385.89,3,9000744145
1,2026-01-03T07:16:05.978610+00:00,Chandigarh,3338.68,3,9000773428
1,2026-02-14T20:56:45.611127+00:00,Gurugram,4990.89,3,9000466749
1,2026-02-14T22:10:46.974705+00:00,Bengaluru,7288.61,2,9000192103
1,2026-05-21T20:43:01.620235+00:00,Bengaluru,7661.24,3,9000382262
1,2026-06-02T10:20:27.074709+00:00,Jaipur,6176.27,3,9000484844
1,2026-03-24T01:47:14.142300+00:00,Indore,8224.08,2,9000489423
1,2026-02-23T01:20:58.804387+00:00,Noida,2293.24,2,9000573758
1,2026-04-30T07:30:24.196808+00:00,Jaipur,5409.56,2,9000624515
1,2026-06-09T14:39:59.923342+00:00,Indore,821.5,2,9000689115
1,2026-02-09T04:54:18.465996+00:00,Pune,8958.34,3,9000731451
1,2026-02-24T21:20:01.003152+00:00,Ahmedabad,7229.85,2,9000785085
1,2026-02-23T16:33:32.282437+00:00,Chandigarh,7771.07,2,9000171142
1,2026-02-07T13:13:39.300160+00:00,Hyderabad,1896.17,3,9000703850
1,2025-12-18T12:24:57.086031+00:00,Kolkata,1163.57,2,9000132436
1,2026-03-18T22:57:39.853810+00:00,Noida,2768.17,3,9000146892
1,2026-02-07T17:43:57.123342+00:00,Gurugram,1102.93,2,9000456387
1,2026-05-20T17:50:05.703906+00:00,Lucknow,3294.08,2,9000448953
1,2026-01-08T04:33:27.709742+00:00,Indore,2826.09,3,9000586363
1,2026-04-28T13:06:20.433971+00:00,Jaipur,1569.45,2,9000620981
1,2026-05-13T23:16:49.677462+00:00,Mumbai,3439.92,3,9000368337
1,2026-02-01T19:57:26.700763+00:00,Kolkata,4936.42,2,9000257939
1,2025-12-19T16:22:07.551540+00:00,Jaipur,7682.15,3,9000210426
1,2026-02-08T00:54:42.548291+00:00,Hyderabad,8823.24,3,9000272323
1,2026-02-28T09:09:36.418217+00:00,Jaipur,5926.47,3,9000597302
1,2025-12-31T03:33:37.673403+00:00,Mumbai,6779.12,3,9000387086
1,2026-04-14T17:39:51.267140+00:00,Lucknow,2624.71,2,9000698887
1,2026-01-03T11:03:07.525349+00:00,Pune,6073.4,3,9000737117
1,2026-02-20T01:59:50.544262+00:00,Noida,8305.58,3,9000106018
1,2026-03-23T07:12:07.156074+00:00,Indore,8481.28,2,9000568769
1,2026-03-02T20:06:36.817886+00:00,Gurugram,4422.97,3,9000462331
1,2026-03-10T21:21:34.266033+00:00,Jaipur,2083.31,2,9000208992
1,2026-04-01T23:49:47.902835+00:00,Ahmedabad,6568.4,2,9000456637
1,2026-02-07T08:05:50.326438+00:00,Delhi,7161.22,3,9000156428
1,2026-05-13T05:44:35.459834+00:00,Chennai,3497.11,2,9000125225
1,2026-02-19T21:07:22.887389+00:00,Noida,1198.53,2,9000413392
1,2026-04-24T22:55:50.868931+00:00,Delhi,8699.51,3,9000233488
1,2026-04-13T01:19:52.535564+00:00,Mumbai,7246.51,2,9000432905
2,2026-04-17T01:09:48.872403+00:00,Indore,4589.06,5,9000520809
1,2026-05-10T21:14:10.212109+00:00,Noida,5177.97,2,9000580490
1,2026-05-21T07:19:45.846040+00:00,Indore,3935.71,2,9000775475
1,2025-12-20T15:03:04.706827+00:00,Jaipur,8983.7,3,9000168638
1,2026-05-30T07:45:50.508612+00:00,Delhi,4942.07,2,9000029270
1,2026-05-22T18:19:58.012834+00:00,Noida,3911.54,2,9000623742
1,2026-05-05T01:01:59.181225+00:00,Chandigarh,2289.23,2,9000369303
1,2026-02-11T04:19:31.292386+00:00,Surat,8519.84,3,9000360538
1,2026-01-22T10:17:43.656234+00:00,Surat,8982.48,3,9000626842
1,2026-01-28T05:09:51.971202+00:00,Lucknow,2041.49,2,9000776667
1,2026-02-01T22:45:50.533891+00:00,Delhi,1379.45,2,9000415324
1,2026-01-03T17:34:09.565605+00:00,Chennai,3868.23,2,9000658145
2,2026-04-07T04:39:39.069513+00:00,Surat,9521.53,4,9000190615
1,2026-05-22T04:06:08.442321+00:00,Indore,2111.15,2,9000678790
1,2026-01-03T16:40:28.718002+00:00,Gurugram,6797.94,2,9000147420
1,2026-04-22T03:38:24.420875+00:00,Chennai,8980.88,3,9000662224
1,2026-02-19T02:52:55.435251+00:00,Hyderabad,2663.4,3,9000279900
1,2026-02-25T14:35:36.158748+00:00,Lucknow,7674.5,3,9000760273
1,2026-03-02T06:09:49.377104+00:00,Delhi,4480.17,2,9000089784
1,2026-04-18T11:20:38.073961+00:00,Ahmedabad,5118.45,3,9000618296
1,2026-04-16T12:23:23.707610+00:00,Lucknow,7050.34,3,9000728468
1,2026-06-01T08:16:22.772239+00:00,Jaipur,2064.66,3,9000743660
1,2025-12-30T13:54:50.882955+00:00,Mumbai,8846.87,2,9000035012
1,2026-05-22T22:31:55.746944+00:00,Jaipur,3035.52,2,9000228603
1,2026-05-23T10:00:08.633678+00:00,Pune,6881.28,3,9000459844
1,2026-01-12T02:19:53.652638+00:00,Delhi,1037.08,3,9000593690
1,2026-05-07T21:40:58.488224+00:00,Pune,7858.74,2,9000658740
1,2026-01-24T23:42:58.043396+00:00,Pune,5917.73,2,9000784492
1,2026-02-12T18:09:14.559354+00:00,Pune,1813.76,2,9000581468
1,2026-06-06T01:28:47.399123+00:00,Ahmedabad,8036.87,3,9000661311
1,2026-02-01T21:30:03.611948+00:00,Hyderabad,5174.17,3,9000403996
1,2026-06-06T22:50:33.323880+00:00,Jaipur,8265.08,3,9000526899
1,2026-05-21T10:01:04.432833+00:00,Delhi,3672.87,3,9000600133
1,2026-02-04T04:51:30.161883+00:00,Hyderabad,3499.68,2,9000322061
1,2026-04-03T07:36:58.018762+00:00,Chennai,5179.53,3,9000614915
1,2026-03-09T19:51:26.507822+00:00,Indore,3955.02,3,9000077561
1,2026-05-03T06:12:28.331883+00:00,Indore,8734.31,2,9000314184
1,2026-03-30T12:48:12.742783+00:00,Indore,5401.39,2,9000012259
1,2026-01-06T16:03:42.650414+00:00,Kolkata,1778.01,2,9000118097
1,2026-06-05T06:49:21.088509+00:00,Hyderabad,1003.21,3,9000032540
1,2026-05-01T21:35:26.138620+00:00,Lucknow,8445.46,3,9000046722
1,2026-05-15T11:50:48.419753+00:00,Mumbai,5239.22,3,9000306429
1,2026-01-21T04:25:19.848147+00:00,Surat,494.03,3,9000033029
1,2026-04-15T03:46:05.561074+00:00,Noida,8769.84,2,9000534980
1,2026-01-21T08:33:56.711266+00:00,Hyderabad,2936.1,2,9000356917
1,2026-04-09T20:05:45.484951+00:00,Mumbai,4037.45,2,9000479104
1,2026-01-01T05:19:41.850918+00:00,Ahmedabad,5766.66,3,9000484763
1,2026-03-31T23:27:08.078304+00:00,Chandigarh,4826.46,2,9000287730
1,2025-12-28T19:23:36.209211+00:00,Delhi,5270.79,3,9000599950
1,2026-04-20T10:14:56.751960+00:00,Jaipur,1778.69,2,9000612808
1,2026-04-10T22:20:27.460459+00:00,Indore,1055.41,2,9000660870
1,2025-12-16T00:23:55.934186+00:00,Mumbai,2015.55,2,9000696867
2,2026-05-23T05:46:02.294736+00:00,Indore,12282.38,4,9000263650
1,2026-02-09T16:58:29.269683+00:00,Surat,3533.48,2,9000285559
1,2026-01-15T13:24:19.609923+00:00,Indore,6658.54,3,9000479109
2,2026-04-26T23:59:05.036009+00:00,Hyderabad,4787.1,4,9000272317
1,2026-01-25T19:29:45.851681+00:00,Pune,3520.07,3,9000614793
1,2026-01-25T15:24:03.980198+00:00,Pune,892.98,2,9000316651
1,2026-03-02T22:45:21.132626+00:00,Bengaluru,8626.02,2,9000461342
1,2026-05-26T17:48:17.626846+00:00,Noida,5482.94,3,9000581211
1,2025-12-24T19:15:05.970563+00:00,Bengaluru,8720.19,2,9000221179
1,2026-01-29T21:11:12.856809+00:00,Ahmedabad,5501.68,3,9000400561
1,2026-04-01T04:28:56.736741+00:00,Kolkata,2072.86,2,9000606899
1,2026-04-24T11:20:26.985649+00:00,Bengaluru,8572.05,2,9000656711
1,2026-03-08T05:56:56.529898+00:00,Chandigarh,1943.64,2,9000281151
1,2026-01-30T22:45:45.998328+00:00,Pune,4200.52,2,9000627509
1,2026-04-04T22:26:36.317395+00:00,Lucknow,1170.96,2,9000495475
1,2026-03-27T14:06:15.475186+00:00,Noida,3178.73,3,9000340644
2,2026-04-11T18:18:21.395660+00:00,Mumbai,10682.52,5,9000123770
1,2026-05-26T23:58:39.552677+00:00,Noida,5230.96,2,9000296308
1,2025-12-14T09:31:32.120172+00:00,Chennai,7397.33,2,9000394728
1,2025-12-28T14:26:05.176189+00:00,Mumbai,8197.64,3,9000608117
1,2026-04-30T05:51:23.206853+00:00,Lucknow,3455.55,2,9000429248
1,2025-12-31T08:05:01.497568+00:00,Pune,5382.03,2,9000517309
1,2026-05-29T20:16:13.989928+00:00,Chennai,1826.3,3,9000624745
1,2026-06-04T10:35:34.862246+00:00,Lucknow,2106.52,2,9000778073
1,2026-03-20T15:51:02.518033+00:00,Ahmedabad,3795.04,3,9000083924
1,2026-03-23T14:48:14.207351+00:00,Surat,2178.99,3,9000260120
1,2026-02-10T00:47:02.863704+00:00,Chandigarh,7562.91,2,9000047492
1,2026-02-22T01:51:24.379632+00:00,Gurugram,5495.53,3,9000723008
1,2026-02-25T12:28:08.144195+00:00,Mumbai,1565.54,2,9000297362
1,2026-04-26T11:21:05.576918+00:00,Chandigarh,4054.37,2,9000706018
1,2026-05-21T15:32:31.092489+00:00,Chandigarh,1065.06,2,9000774171
1,2025-12-21T19:06:19.357427+00:00,Mumbai,1097.89,2,9000747388
1,2026-05-24T02:42:04.887071+00:00,Surat,8126.21,2,9000639268
1,2026-04-14T14:24:23.498587+00:00,Surat,6232.27,3,9000168586
1,2026-03-24T11:24:03.866730+00:00,Pune,7623.1,2,9000772248
2,2026-05-02T05:01:09.985136+00:00,Jaipur,15185.67,6,9000269211
1,2026-05-30T09:42:06.647755+00:00,Delhi,8133.25,3,9000277982
1,2026-04-01T04:12:57.737599+00:00,Kolkata,2674.02,2,9000358197
1,2026-03-23T04:41:09.125962+00:00,Mumbai,927.55,2,9000451186
1,2026-03-28T13:55:34.335763+00:00,Chennai,3166.1,3,9000550674
1,2026-02-05T09:34:23.270513+00:00,Delhi,3031.16,3,9000136784
2,2026-06-03T11:25:05.160510+00:00,Lucknow,11961.48,6,9000526527
1,2026-03-04T14:07:26.413401+00:00,Ahmedabad,817.87,2,9000366826
1,2026-04-19T08:01:53.016164+00:00,Noida,581.47,2,9000693477
1,2026-04-05T08:11:37.400410+00:00,Chandigarh,8679.86,3,9000487994
1,2026-04-07T20:30:38.008563+00:00,Gurugram,6696.55,3,9000212445
1,2025-12-20T16:16:44.625226+00:00,Gurugram,6362.36,2,9000511382
1,2026-03-22T05:24:32.038039+00:00,Indore,6581.61,2,9000698756
1,2026-05-26T04:13:09.009737+00:00,Ahmedabad,2930.26,2,9000187529
1,2026-03-15T04:51:31.286935+00:00,Noida,7140.15,3,9000669503
1,2026-03-11T23:44:31.016053+00:00,Surat,6860.54,3,9000613026
1,2026-01-13T14:28:51.413033+00:00,Mumbai,6018.69,2,9000650669
1,2026-04-10T03:41:34.864855+00:00,Kolkata,8928.23,3,9000688084
1,2026-03-06T16:38:27.061185+00:00,Pune,3036.43,2,9000710794
1,2026-04-07T02:54:18.748820+00:00,Jaipur,7373.5,2,9000774341
1,2025-12-30T03:22:12.828790+00:00,Chennai,7792.05,2,9000691267
1,2026-04-05T10:25:04.061938+00:00,Gurugram,7920.93,2,9000796181
1,2026-03-21T11:04:07.129554+00:00,Jaipur,4075.8,2,9000543107
1,2026-02-12T17:22:04.249046+00:00,Noida,3140.49,2,9000799155
1,2026-02-21T09:17:38.721390+00:00,Ahmedabad,8316.05,3,9000789808
1,2026-05-18T12:21:43.972156+00:00,Chennai,5155.26,2,9000342381
1,2026-04-16T06:45:26.206302+00:00,Noida,4750.6,3,9000679562
1,2026-05-28T18:25:51.574333+00:00,Ahmedabad,3925.58,3,9000597980
1,2026-02-06T08:19:04.128207+00:00,Mumbai,7277.28,3,9000745711
2,2025-12-24T19:03:28.267496+00:00,Kolkata,7758.73,6,9000764563
2,2026-06-11T14:03:18.188455+00:00,Lucknow,6440.66,4,9000060493
1,2026-01-16T06:27:49.308688+00:00,Noida,8894.96,2,9000385775
1,2026-03-24T02:32:33.274714+00:00,Chennai,2062.81,3,9000713501
1,2026-02-07T08:25:17.036925+00:00,Gurugram,3677.91,3,9000799674
1,2026-02-26T20:07:39.897200+00:00,Chennai,3439.4,2,9000684879
1,2026-03-02T15:42:00.206868+00:00,Pune,6264.67,2,9000392307
1,2026-04-08T02:15:42.695484+00:00,Delhi,3252.36,2,9000063633
1,2026-04-06T07:04:22.832925+00:00,Chandigarh,8711.93,3,9000306819
1,2026-01-16T20:22:00.364842+00:00,Jaipur,2382.5,3,9000373153
1,2026-01-10T23:18:40.616708+00:00,Noida,2314.1,3,9000342508
1,2026-03-10T06:07:31.586316+00:00,Pune,2522.7,3,9000490000
1,2026-05-31T21:13:39.502736+00:00,Hyderabad,2010.64,2,9000526197
1,2026-03-15T20:43:51.985576+00:00,Pune,5831.08,3,9000077515
1,2026-03-20T00:24:22.567440+00:00,Pune,7697.25,2,9000372167
1,2026-05-18T00:38:27.096082+00:00,Chennai,4705.36,2,9000529209
1,2026-01-23T15:36:39.549620+00:00,Surat,4645.03,2,9000033213
1,2026-06-07T12:54:09.343018+00:00,Ahmedabad,2059.44,3,9000171758
1,2026-03-12T16:34:58.485174+00:00,Bengaluru,8525.96,2,9000573934
1,2026-01-11T01:05:59.242504+00:00,Hyderabad,694.91,3,9000544443
1,2026-01-26T01:38:29.723325+00:00,Indore,6349.1,2,9000202252
1,2026-01-15T14:44:29.269798+00:00,Chandigarh,7709.55,2,9000255007
1,2026-03-09T15:49:08.762006+00:00,Ahmedabad,7846.24,3,9000150977
1,2026-02-08T18:05:04.446545+00:00,Hyderabad,5203.25,3,9000102746
1,2026-02-25T18:03:09.829868+00:00,Hyderabad,5572.72,3,9000154516
1,2025-12-21T10:24:22.650273+00:00,Mumbai,5017.6,2,9000598829
1,2026-03-05T04:24:46.142552+00:00,Noida,3239.06,2,9000015670
1,2026-03-29T09:34:56.221586+00:00,Delhi,4828.64,3,9000686032
1,2026-01-14T02:37:16.189383+00:00,Indore,6722.5,2,9000336405
1,2026-01-21T12:17:29.670213+00:00,Jaipur,2691.32,2,9000382532
2,2026-05-10T03:43:15.787081+00:00,Pune,12282.8,5,9000759822
1,2026-04-11T00:31:07.746753+00:00,Gurugram,1025.91,2,9000249571
1,2026-03-08T22:47:35.359001+00:00,Noida,7544.95,2,9000619588
1,2026-03-10T06:46:40.293182+00:00,Pune,3069.23,2,9000608102
1,2026-01-17T04:46:50.992689+00:00,Noida,3222.65,3,9000164493
1,2025-12-23T09:47:49.335186+00:00,Chandigarh,7931.73,2,9000558285
1,2026-05-23T05:40:51.947671+00:00,Lucknow,6261.91,2,9000199854
1,2026-05-25T13:02:27.099602+00:00,Kolkata,7552.36,2,9000627928
1,2026-05-31T09:39:31.319792+00:00,Noida,3904.59,2,9000753466
1,2026-03-30T18:01:33.530989+00:00,Noida,1048.39,2,9000761463
1,2026-03-08T09:19:11.445319+00:00,Kolkata,5865.5,3,9000790663
1,2026-05-03T04:58:00.391752+00:00,Chennai,5905.51,3,9000652733
1,2026-03-20T18:01:32.708075+00:00,Kolkata,3181.79,2,9000169360
1,2026-04-28T13:10:55.790824+00:00,Chandigarh,651.82,3,9000397303
1,2026-04-07T15:36:46.086453+00:00,Lucknow,6730.72,3,9000013917
1,2026-05-20T21:52:32.677235+00:00,Chennai,756.46,2,9000111725
1,2026-01-29T09:09:32.773773+00:00,Noida,3080.18,2,9000217473
1,2026-05-19T09:20:46.422782+00:00,Noida,898.82,3,9000331106
1,2026-04-12T00:43:39.934067+00:00,Chennai,5833.57,3,9000522464
1,2025-12-23T14:11:51.732651+00:00,Hyderabad,3056.81,3,9000484716
1,2025-12-31T19:40:00.821123+00:00,Kolkata,5208.33,2,9000532619
1,2026-02-01T10:24:40.879190+00:00,Hyderabad,8850.57,2,9000285331
1,2026-05-03T19:19:02.622870+00:00,Kolkata,6563.04,2,9000152293
1,2026-01-19T22:54:31.864016+00:00,Pune,4229.27,3,9000593430
1,2026-01-07T21:47:49.315424+00:00,Lucknow,7541.95,2,9000780599
1,2026-01-01T19:01:36.736484+00:00,Kolkata,8488.94,2,9000620631
1,2026-01-16T05:56:32.565661+00:00,Chandigarh,3970.58,2,9000081779
1,2026-04-07T02:28:47.534868+00:00,Pune,4953.96,3,9000792315
1,2026-03-21T08:25:10.749510+00:00,Surat,6431.53,3,9000575858
1,2026-04-04T07:03:18.642228+00:00,Noida,3948.19,3,9000672834
1,2026-02-02T14:06:30.747473+00:00,Kolkata,2413.89,2,9000116927
1,2026-05-11T08:27:59.464670+00:00,Mumbai,3698.42,2,9000106887
1,2026-02-12T23:56:24.449625+00:00,Lucknow,5101.47,2,9000341194
1,2026-06-02T03:32:21.091402+00:00,Lucknow,4918.31,2,9000060658
1,2026-03-13T21:51:03.295226+00:00,Lucknow,3988.08,3,9000101990
1,2026-01-15T21:40:49.722424+00:00,Indore,4545.16,3,9000107826
1,2026-02-06T19:40:41.296366+00:00,Bengaluru,3658.8,3,9000379711
1,2026-05-29T12:12:37.489518+00:00,Chandigarh,964.48,2,9000576242
1,2026-03-09T15:48:14.761085+00:00,Gurugram,6373.62,2,9000371029
1,2026-01-05T17:39:04.457708+00:00,Indore,6788.77,3,9000208979
1,2026-02-17T02:13:46.502039+00:00,Delhi,8790.57,2,9000478052
1,2026-03-15T15:07:52.316747+00:00,Gurugram,5624.98,2,9000603734
1,2026-01-22T05:27:47.555392+00:00,Hyderabad,1086.95,2,9000182105
1,2026-03-29T01:24:30.203459+00:00,Mumbai,1804.78,3,9000005914
1,2026-01-27T04:43:16.390464+00:00,Pune,3319.98,3,9000433199
1,2026-03-27T12:35:09.563238+00:00,Lucknow,8692.97,3,9000134156
1,2026-02-04T00:22:20.730940+00:00,Jaipur,7571.62,3,9000746719
1,2026-03-21T07:53:47.400887+00:00,Jaipur,3056.29,2,9000526587
1,2026-03-07T06:25:30.727442+00:00,Gurugram,6011.89,2,9000450127
1,2026-02-07T06:10:21.759787+00:00,Pune,855.98,2,9000339860
1,2026-04-28T05:37:40.048659+00:00,Bengaluru,7358.98,3,9000797456
1,2026-03-24T23:12:38.550108+00:00,Chennai,1899.98,2,9000586987
1,2026-01-26T04:50:20.060067+00:00,Noida,8361.0,3,9000290650
1,2026-01-30T16:51:34.342141+00:00,Pune,6209.24,2,9000606273
1,2026-03-14T20:55:45.900539+00:00,Ahmedabad,7108.17,3,9000796942
1,2026-04-15T11:04:10.939130+00:00,Pune,1443.94,2,9000525244
1,2026-03-12T06:03:30.815750+00:00,Jaipur,5724.06,3,9000325478
1,2026-01-15T23:23:23.006049+00:00,Noida,6783.08,3,9000457339
1,2026-04-10T08:35:15.572793+00:00,Pune,6898.31,3,9000002225
1,2026-01-12T16:13:18.174288+00:00,Surat,2453.53,2,9000292307
1,2026-05-25T01:06:54.779394+00:00,Bengaluru,1906.21,2,9000208025
1,2026-05-31T14:16:16.426186+00:00,Gurugram,5780.57,2,9000221764
1,2026-05-12T11:31:03.176183+00:00,Jaipur,4247.07,2,9000697298
1,2026-03-15T16:58:23.927643+00:00,Hyderabad,6091.33,2,9000321692
1,2025-12-25T21:34:05.652312+00:00,Gurugram,8620.99,3,9000164840
1,2025-12-18T05:43:24.569151+00:00,Jaipur,6089.17,3,9000170725
1,2025-12-23T14:00:26.052547+00:00,Jaipur,7297.44,3,9000370058
1,2026-02-08T06:53:04.549930+00:00,Ahmedabad,662.65,3,9000459467
1,2026-02-06T02:37:49.415982+00:00,Lucknow,3817.56,3,9000562087
1,2026-05-19T17:16:56.591373+00:00,Delhi,1969.01,2,9000236901
1,2025-12-22T22:33:19.256574+00:00,Indore,4818.08,2,9000472303
1,2026-02-23T08:46:12.830292+00:00,Hyderabad,1479.46,3,9000632077
1,2026-04-08T02:44:30.337039+00:00,Noida,4670.52,2,9000797660
1,2026-02-11T01:56:02.133192+00:00,Bengaluru,1525.94,2,9000069090
1,2025-12-29T06:17:30.848821+00:00,Kolkata,6087.66,2,9000379424
1,2025-12-15T23:40:46.395616+00:00,Delhi,1143.72,3,9000446794
1,2025-12-23T15:36:24.206604+00:00,Kolkata,3802.37,2,9000190897
1,2026-05-26T20:40:57.701183+00:00,Lucknow,462.56,3,9000075100
1,2026-05-02T21:20:52.041573+00:00,Ahmedabad,1368.56,3,9000061143
1,2026-01-10T21:00:31.548620+00:00,Chandigarh,6413.66,3,9000416655
2,2026-05-20T02:43:40.415210+00:00,Bengaluru,6073.99,5,9000432485
1,2026-03-22T10:11:33.815300+00:00,Pune,4916.31,2,9000249927
1,2026-02-01T02:08:18.123085+00:00,Ahmedabad,4194.53,2,9000331014
1,2026-03-12T05:31:17.494720+00:00,Ahmedabad,4054.24,2,9000196788
1,2026-01-22T03:05:49.473056+00:00,Indore,7608.29,3,9000366782
1,2026-03-31T21:36:49.422374+00:00,Chandigarh,642.9,3,9000428458
1,2025-12-18T18:14:48.789800+00:00,Gurugram,4108.13,2,9000032729
1,2026-04-12T05:32:20.248166+00:00,Indore,6069.74,2,9000449903
1,2026-05-22T20:32:47.193983+00:00,Noida,1691.87,3,9000487858
1,2026-03-01T15:38:06.650766+00:00,Pune,5348.75,2,9000549476
1,2025-12-28T14:49:00.384867+00:00,Surat,7438.59,2,9000358734
1,2026-03-06T03:10:51.038683+00:00,Noida,1945.42,3,9000170072
1,2026-02-13T16:20:34.086655+00:00,Bengaluru,2490.48,2,9000268618
1,2026-06-07T23:52:26.697280+00:00,Noida,3918.38,3,9000079956
1,2026-02-12T20:50:28.621189+00:00,Surat,6428.76,2,9000757021
1,2026-02-28T18:59:45.684505+00:00,Surat,3764.97,3,9000644171
1,2026-03-25T20:31:22.769631+00:00,Jaipur,8568.14,2,9000649704
2,2026-01-23T02:10:36.013671+00:00,Mumbai,15132.849999999999,6,9000766903
1,2026-01-14T09:30:12.211045+00:00,Lucknow,3202.12,3,9000141259
1,2026-02-03T12:54:09.981185+00:00,Gurugram,5025.34,3,9000246342
1,2026-02-08T14:17:02.727916+00:00,Indore,2489.99,3,9000756793
1,2025-12-25T03:32:38.917936+00:00,Gurugram,8159.91,3,9000658612
1,2026-05-08T15:48:07.853724+00:00,Noida,4483.16,2,9000683065
1,2026-03-09T15:37:56.625660+00:00,Hyderabad,1904.0,3,9000779359
1,2026-05-31T08:27:14.555550+00:00,Noida,6717.68,2,9000782117
1,2026-01-17T18:59:17.464279+00:00,Pune,2464.6,3,9000048649
1,2026-01-29T18:39:39.378048+00:00,Noida,4828.02,3,9000135516
1,2025-12-30T10:27:59.860927+00:00,Pune,3088.65,2,9000269184
1,2026-04-16T13:33:46.600322+00:00,Kolkata,7896.66,3,9000481718
1,2026-04-19T20:22:53.370221+00:00,Bengaluru,1707.11,3,9000089749
